year,month,energy_date,state_code,state_name,com_revenue_thousand_dollars,com_sales_mwh,com_customers,com_price_cents_per_kwh,median_household_income,poverty_rate,employment_rate,total_population,total_housing_units,price_poverty_interaction,sales_mwh_per_customer,sales_lag_1_month,sales_lag_12_month
2024,1,2024-01-01,VA,Virginia,565011,6150858,445152,9.19,92090,9.7,58.1,8811195,3746211,89.143,13.8174331464308820,6165301,5319008
2024,2,2024-02-01,VA,Virginia,538550,6205478,444762,8.68,92090,9.7,58.1,8811195,3746211,84.196,13.9523565412512760,6150858,5373836
2024,3,2024-03-01,VA,Virginia,530663,6082920,444335,8.72,92090,9.7,58.1,8811195,3746211,84.584,13.6899411480076969,6205478,6116021
2024,4,2024-04-01,VA,Virginia,540731,6057841,445138,8.93,92090,9.7,58.1,8811195,3746211,86.621,13.6089055528847234,6082920,5312618
2024,5,2024-05-01,VA,Virginia,554807,6106145,445520,9.09,92090,9.7,58.1,8811195,3746211,88.173,13.7056585562937691,6057841,6275662
2024,6,2024-06-01,VA,Virginia,647659,7184683,445446,9.01,92090,9.7,58.1,8811195,3746211,87.397,16.1291896211886514,6106145,6211428
2024,7,2024-07-01,VA,Virginia,649520,7491540,446198,8.67,92090,9.7,58.1,8811195,3746211,84.099,16.7897211551822285,7184683,7168250
2024,8,2024-08-01,VA,Virginia,614583,7617184,446459,8.07,92090,9.7,58.1,8811195,3746211,78.279,17.0613292597976522,7491540,7282863
2024,9,2024-09-01,VA,Virginia,569419,6685919,446708,8.52,92090,9.7,58.1,8811195,3746211,82.644,14.9670903588026183,7617184,6296595
2024,10,2024-10-01,VA,Virginia,560824,6374008,446740,8.8,92090,9.7,58.1,8811195,3746211,85.36,14.2678246854993956,6685919,6254862
2024,11,2024-11-01,VA,Virginia,522665,6312761,446175,8.28,92090,9.7,58.1,8811195,3746211,80.316,14.1486210567602398,6374008,6030590
2024,12,2024-12-01,VA,Virginia,570683,6441325,446416,8.86,92090,9.7,58.1,8811195,3746211,85.942,14.4289743199168489,6312761,6165301
2010,1,2010-01-01,VT,Vermont,22681,174617,50270,12.99,82730,9,60.5,648493,343166,116.91,3.4735826536701810,,
2010,2,2010-02-01,VT,Vermont,21013,158889,50171,13.22,82730,9,60.5,648493,343166,118.98,3.1669490343026848,174617,
2010,3,2010-03-01,VT,Vermont,21344,160132,50549,13.33,82730,9,60.5,648493,343166,119.97,3.1678569308987319,158889,
2010,4,2010-04-01,VT,Vermont,20778,154374,50516,13.46,82730,9,60.5,648493,343166,121.14,3.0559426716287909,160132,
2010,5,2010-05-01,VT,Vermont,21596,159924,50498,13.5,82730,9,60.5,648493,343166,121.5,3.1669373044477009,154374,
2010,6,2010-06-01,VT,Vermont,22726,168059,50576,13.52,82730,9,60.5,648493,343166,121.68,3.3229001898133502,159924,
2010,7,2010-07-01,VT,Vermont,25119,188862,50682,13.3,82730,9,60.5,648493,343166,119.7,3.7264117438143720,168059,
2010,8,2010-08-01,VT,Vermont,24980,186954,50829,13.36,82730,9,60.5,648493,343166,120.24,3.6780971492651833,188862,
2010,9,2010-09-01,VT,Vermont,23125,171897,50872,13.45,82730,9,60.5,648493,343166,121.05,3.3790100644755465,186954,
2010,10,2010-10-01,VT,Vermont,22692,164786,50824,13.77,82730,9,60.5,648493,343166,123.93,3.2422871084526995,171897,
2010,11,2010-11-01,VT,Vermont,21807,157996,50866,13.8,82730,9,60.5,648493,343166,124.2,3.1061219675225101,164786,
2010,12,2010-12-01,VT,Vermont,23670,174449,50742,13.57,82730,9,60.5,648493,343166,122.13,3.4379606637499507,157996,
2011,1,2011-01-01,VT,Vermont,24008,174617,50474,13.75,82730,9,60.5,648493,343166,123.75,3.4595435273606213,174449,174617
2011,2,2011-02-01,VT,Vermont,22339,161799,50359,13.81,82730,9,60.5,648493,343166,124.29,3.2129112968883417,174617,158889
2011,3,2011-03-01,VT,Vermont,22951,165763,50487,13.85,82730,9,60.5,648493,343166,124.65,3.2832808445738507,161799,160132
2011,4,2011-04-01,VT,Vermont,21721,154965,50642,14.02,82730,9,60.5,648493,343166,126.18,3.0600094782986454,165763,154374
2011,5,2011-05-01,VT,Vermont,22404,155710,50682,14.39,82730,9,60.5,648493,343166,129.51,3.0722939110532339,154965,159924
2011,6,2011-06-01,VT,Vermont,23359,167354,51020,13.96,82730,9,60.5,648493,343166,125.64,3.2801646413171305,155710,168059
2011,7,2011-07-01,VT,Vermont,25611,184272,50931,13.9,82730,9,60.5,648493,343166,125.1,3.6180715085115156,167354,188862
2011,8,2011-08-01,VT,Vermont,25537,183367,51055,13.93,82730,9,60.5,648493,343166,125.37,3.5915581235922045,184272,186954
2011,9,2011-09-01,VT,Vermont,24005,171497,50989,14,82730,9,60.5,648493,343166,126,3.3634117162525251,183367,171897
2011,10,2011-10-01,VT,Vermont,23274,163644,50997,14.22,82730,9,60.5,648493,343166,127.98,3.2088946408612271,171497,164786
2011,11,2011-11-01,VT,Vermont,22091,155849,51017,14.17,82730,9,60.5,648493,343166,127.53,3.0548444636101692,163644,157996
2011,12,2011-12-01,VT,Vermont,23800,169709,50891,14.02,82730,9,60.5,648493,343166,126.18,3.3347546717494252,155849,174449
2012,1,2012-01-01,VT,Vermont,24636,173209,50857,14.22,82730,9,60.5,648493,343166,127.98,3.4058045106868278,169709,174617
2012,2,2012-02-01,VT,Vermont,22948,161202,50863,14.24,82730,9,60.5,648493,343166,128.16,3.1693372392505358,173209,161799
2012,3,2012-03-01,VT,Vermont,22956,160941,50949,14.26,82730,9,60.5,648493,343166,128.34,3.1588647471000412,161202,165763
2012,4,2012-04-01,VT,Vermont,22467,152517,50980,14.73,82730,9,60.5,648493,343166,132.57,2.9917026284817576,160941,154965
2012,5,2012-05-01,VT,Vermont,23142,158162,51264,14.63,82730,9,60.5,648493,343166,131.67,3.0852450062421973,152517,155710
2012,6,2012-06-01,VT,Vermont,24292,168436,51079,14.42,82730,9,60.5,648493,343166,129.78,3.2975586836077449,158162,167354
2012,7,2012-07-01,VT,Vermont,26954,184863,51591,14.58,82730,9,60.5,648493,343166,131.22,3.5832412630109903,168436,184272
2012,8,2012-08-01,VT,Vermont,27311,192084,51785,14.22,82730,9,60.5,648493,343166,127.98,3.7092594380612146,184863,183367
2012,9,2012-09-01,VT,Vermont,23591,165307,51282,14.27,82730,9,60.5,648493,343166,128.43,3.2234897234897235,192084,171497
2012,10,2012-10-01,VT,Vermont,22736,155541,51342,14.62,82730,9,60.5,648493,343166,131.58,3.0295080051419890,165307,163644
2012,11,2012-11-01,VT,Vermont,21879,159068,51316,13.75,82730,9,60.5,648493,343166,123.75,3.0997739496453348,155541,155849
2012,12,2012-12-01,VT,Vermont,22538,162563,51292,13.86,82730,9,60.5,648493,343166,124.74,3.1693636434531701,159068,169709
2013,1,2013-01-01,VT,Vermont,23917,166968,51429,14.32,82730,9,60.5,648493,343166,128.88,3.2465729452254565,162563,173209
2013,2,2013-02-01,VT,Vermont,22314,159961,51456,13.95,82730,9,60.5,648493,343166,125.55,3.1086948072139303,166968,161202
2013,3,2013-03-01,VT,Vermont,23419,164879,51563,14.2,82730,9,60.5,648493,343166,127.8,3.1976223260865349,159961,160941
2013,4,2013-04-01,VT,Vermont,23500,154861,51618,15.18,82730,9,60.5,648493,343166,136.62,3.0001356116083537,164879,152517
2013,5,2013-05-01,VT,Vermont,24455,160822,51578,15.21,82730,9,60.5,648493,343166,136.89,3.1180348210477335,154861,158162
2013,6,2013-06-01,VT,Vermont,25726,173310,51783,14.84,82730,9,60.5,648493,343166,133.56,3.3468512832396733,160822,168436
2013,7,2013-07-01,VT,Vermont,26840,185606,51951,14.46,82730,9,60.5,648493,343166,130.14,3.5727127485515197,173310,184863
2013,8,2013-08-01,VT,Vermont,27475,189736,51946,14.48,82730,9,60.5,648493,343166,130.32,3.6525622762099103,185606,192084
2013,9,2013-09-01,VT,Vermont,24224,165343,51900,14.65,82730,9,60.5,648493,343166,131.85,3.1857996146435453,189736,165307
2013,10,2013-10-01,VT,Vermont,24657,164143,51844,15.02,82730,9,60.5,648493,343166,135.18,3.1660944371576267,165343,155541
2013,11,2013-11-01,VT,Vermont,24015,161874,51744,14.84,82730,9,60.5,648493,343166,133.56,3.1283627087198516,164143,159068
2013,12,2013-12-01,VT,Vermont,25095,169000,51998,14.85,82730,9,60.5,648493,343166,133.65,3.2501250048078772,161874,162563
2014,1,2014-01-01,VT,Vermont,25192,177254,52238,14.21,82730,9,60.5,648493,343166,127.89,3.3932003522340059,169000,166968
2014,2,2014-02-01,VT,Vermont,23582,163112,52164,14.46,82730,9,60.5,648493,343166,130.14,3.1269074457480255,177254,159961
2014,3,2014-03-01,VT,Vermont,25154,171703,52584,14.65,82730,9,60.5,648493,343166,131.85,3.2653088391906283,163112,164879
2014,4,2014-04-01,VT,Vermont,23130,157795,52065,14.66,82730,9,60.5,648493,343166,131.94,3.0307308172476712,171703,154861
2014,5,2014-05-01,VT,Vermont,23338,156918,52305,14.87,82730,9,60.5,648493,343166,133.83,3.0000573558933180,157795,160822
2014,6,2014-06-01,VT,Vermont,24931,167981,52445,14.84,82730,9,60.5,648493,343166,133.56,3.2029936123558013,156918,173310
2014,7,2014-07-01,VT,Vermont,26837,182981,52512,14.67,82730,9,60.5,648493,343166,132.03,3.4845559110298598,167981,185606
2014,8,2014-08-01,VT,Vermont,25687,178275,52639,14.41,82730,9,60.5,648493,343166,129.69,3.3867474686069264,182981,189736
2014,9,2014-09-01,VT,Vermont,25527,176018,52636,14.5,82730,9,60.5,648493,343166,130.5,3.3440610988676951,178275,165343
2014,10,2014-10-01,VT,Vermont,24333,167935,52701,14.49,82730,9,60.5,648493,343166,130.41,3.1865619248211609,176018,164143
2014,11,2014-11-01,VT,Vermont,23979,163165,52545,14.7,82730,9,60.5,648493,343166,132.3,3.1052431249405272,167935,161874
2014,12,2014-12-01,VT,Vermont,24008,167384,52596,14.34,82730,9,60.5,648493,343166,129.06,3.1824473343980531,163165,169000
2015,1,2015-01-01,VT,Vermont,24748,175721,52957,14.08,82730,9,60.5,648493,343166,126.72,3.3181826765111317,167384,177254
2015,2,2015-02-01,VT,Vermont,23915,166247,53033,14.39,82730,9,60.5,648493,343166,129.51,3.1347840024135915,175721,163112
2015,3,2015-03-01,VT,Vermont,23788,166124,53313,14.32,82730,9,60.5,648493,343166,128.88,3.1160129799486054,166247,171703
2015,4,2015-04-01,VT,Vermont,22820,155885,53442,14.64,82730,9,60.5,648493,343166,131.76,2.9169005650986116,166124,157795
2015,5,2015-05-01,VT,Vermont,24096,161875,53562,14.89,82730,9,60.5,648493,343166,134.01,3.0221985736156230,155885,156918
2015,6,2015-06-01,VT,Vermont,24367,164684,53732,14.8,82730,9,60.5,648493,343166,133.2,3.0649147621529070,161875,167981
2015,7,2015-07-01,VT,Vermont,26412,182688,53736,14.46,82730,9,60.5,648493,343166,130.14,3.3997320232246539,164684,182981
2015,8,2015-08-01,VT,Vermont,26931,186504,53812,14.44,82730,9,60.5,648493,343166,129.96,3.4658440496543522,182688,178275
2015,9,2015-09-01,VT,Vermont,25574,176159,53963,14.52,82730,9,60.5,648493,343166,130.68,3.2644404499379204,186504,176018
2015,10,2015-10-01,VT,Vermont,24320,163798,53762,14.85,82730,9,60.5,648493,343166,133.65,3.0467244522153194,176159,167935
2015,11,2015-11-01,VT,Vermont,22596,154413,53965,14.63,82730,9,60.5,648493,343166,131.67,2.8613545816733068,163798,163165
2015,12,2015-12-01,VT,Vermont,22777,156471,54047,14.56,82730,9,60.5,648493,343166,131.04,2.8950913094158788,154413,167384
2016,1,2016-01-01,VT,Vermont,24440,171032,54492,14.29,82730,9,60.5,648493,343166,128.61,3.1386625559715188,156471,175721
2016,2,2016-02-01,VT,Vermont,23419,162846,54680,14.38,82730,9,60.5,648493,343166,129.42,2.9781638624725677,171032,166247
2016,3,2016-03-01,VT,Vermont,23481,162777,55084,14.43,82730,9,60.5,648493,343166,129.87,2.9550686224675042,162846,166124
2016,4,2016-04-01,VT,Vermont,22465,154632,55187,14.53,82730,9,60.5,648493,343166,130.77,2.8019642307065070,162777,155885
2016,5,2016-05-01,VT,Vermont,23402,157470,55441,14.86,82730,9,60.5,648493,343166,133.74,2.8403167331036597,154632,161875
2016,6,2016-06-01,VT,Vermont,25004,170871,55764,14.63,82730,9,60.5,648493,343166,131.67,3.0641811921669895,157470,164684
2016,7,2016-07-01,VT,Vermont,27016,184304,55833,14.66,82730,9,60.5,648493,343166,131.94,3.3009868715634123,170871,182688
2016,8,2016-08-01,VT,Vermont,26506,188906,56039,14.03,82730,9,60.5,648493,343166,126.27,3.3709737861132426,184304,186504
2016,9,2016-09-01,VT,Vermont,25512,173237,56109,14.73,82730,9,60.5,648493,343166,132.57,3.0875082428843857,188906,176159
2016,10,2016-10-01,VT,Vermont,24462,164610,56095,14.86,82730,9,60.5,648493,343166,133.74,2.9344861395846332,173237,163798
2016,11,2016-11-01,VT,Vermont,22932,154702,56209,14.82,82730,9,60.5,648493,343166,133.38,2.7522638723336121,164610,154413
2016,12,2016-12-01,VT,Vermont,24228,168657,56285,14.37,82730,9,60.5,648493,343166,129.33,2.9964821888602647,154702,156471
2017,1,2017-01-01,VT,Vermont,23550,164148,55910,14.35,82730,9,60.5,648493,343166,129.15,2.9359327490609909,168657,171032
2017,2,2017-02-01,VT,Vermont,22782,156635,56097,14.54,82730,9,60.5,648493,343166,130.86,2.7922170526053087,164148,162846
2017,3,2017-03-01,VT,Vermont,24131,168269,56215,14.34,82730,9,60.5,648493,343166,129.06,2.9933113937561149,156635,162777
2017,4,2017-04-01,VT,Vermont,22593,153378,56140,14.73,82730,9,60.5,648493,343166,132.57,2.7320627003918774,168269,154632
2017,5,2017-05-01,VT,Vermont,23456,158127,56376,14.83,82730,9,60.5,648493,343166,133.47,2.8048637718177948,153378,157470
2017,6,2017-06-01,VT,Vermont,24638,166476,56583,14.8,82730,9,60.5,648493,343166,133.2,2.9421557711680187,158127,170871
2017,7,2017-07-01,VT,Vermont,26083,177228,56393,14.72,82730,9,60.5,648493,343166,132.48,3.1427304807334244,166476,184304
2017,8,2017-08-01,VT,Vermont,25738,180241,56572,14.28,82730,9,60.5,648493,343166,128.52,3.1860461005444389,177228,188906
2017,9,2017-09-01,VT,Vermont,24454,166090,56522,14.72,82730,9,60.5,648493,343166,132.48,2.9385018222992817,180241,173237
2017,10,2017-10-01,VT,Vermont,23972,162976,56565,14.71,82730,9,60.5,648493,343166,132.39,2.8812162998320516,166090,164610
2017,11,2017-11-01,VT,Vermont,22918,153671,56559,14.91,82730,9,60.5,648493,343166,134.19,2.7170034830884563,162976,154702
2017,12,2017-12-01,VT,Vermont,24516,169356,56724,14.48,82730,9,60.5,648493,343166,130.32,2.9856145546858473,153671,168657
2018,1,2018-01-01,VT,Vermont,25863,170188,56673,15.2,82730,9,60.5,648493,343166,136.8,3.0029820196566266,169356,164148
2018,2,2018-02-01,VT,Vermont,23630,156515,56628,15.1,82730,9,60.5,648493,343166,135.9,2.7639153775517412,170188,156635
2018,3,2018-03-01,VT,Vermont,25586,168509,56998,15.18,82730,9,60.5,648493,343166,136.62,2.9564019790168076,156515,168269
2018,4,2018-04-01,VT,Vermont,23553,155845,56928,15.11,82730,9,60.5,648493,343166,135.99,2.7375808038223721,168509,153378
2018,5,2018-05-01,VT,Vermont,24233,157968,57146,15.34,82730,9,60.5,648493,343166,138.06,2.7642879641619711,155845,158127
2018,6,2018-06-01,VT,Vermont,25303,163320,57246,15.49,82730,9,60.5,648493,343166,139.41,2.8529504244838067,157968,166476
2018,7,2018-07-01,VT,Vermont,28481,188471,56955,15.11,82730,9,60.5,648493,343166,135.99,3.3091212360635590,163320,177228
2018,8,2018-08-01,VT,Vermont,28764,190947,57361,15.06,82730,9,60.5,648493,343166,135.54,3.3288645595439410,188471,180241
2018,9,2018-09-01,VT,Vermont,26090,172061,57170,15.16,82730,9,60.5,648493,343166,136.44,3.0096379219870561,190947,166090
2018,10,2018-10-01,VT,Vermont,24882,161952,57269,15.36,82730,9,60.5,648493,343166,138.24,2.8279173724004261,172061,162976
2018,11,2018-11-01,VT,Vermont,23648,154399,56971,15.32,82730,9,60.5,648493,343166,137.88,2.7101332256762212,161952,153671
2018,12,2018-12-01,VT,Vermont,25304,163340,57090,15.49,82730,9,60.5,648493,343166,139.41,2.8610965142757050,154399,169356
2019,1,2019-01-01,VT,Vermont,26792,172619,57587,15.52,82730,9,60.5,648493,343166,139.68,2.9975341656971191,163340,170188
2019,2,2019-02-01,VT,Vermont,25053,156168,57649,16.04,82730,9,60.5,648493,343166,144.36,2.7089455151000017,172619,156515
2019,3,2019-03-01,VT,Vermont,25111,159415,57759,15.75,82730,9,60.5,648493,343166,141.75,2.7600027701310618,156168,168509
2019,4,2019-04-01,VT,Vermont,24429,154193,57960,15.84,82730,9,60.5,648493,343166,142.56,2.6603347135955832,159415,155845
2019,5,2019-05-01,VT,Vermont,24063,149580,58029,16.09,82730,9,60.5,648493,343166,144.81,2.5776766789019283,154193,157968
2019,6,2019-06-01,VT,Vermont,25293,157043,58184,16.11,82730,9,60.5,648493,343166,144.99,2.6990753471744810,149580,163320
2019,7,2019-07-01,VT,Vermont,29350,186328,58370,15.75,82730,9,60.5,648493,343166,141.75,3.1921877676888813,157043,188471
2019,8,2019-08-01,VT,Vermont,27461,174733,58483,15.72,82730,9,60.5,648493,343166,141.48,2.9877571260024281,186328,190947
2019,9,2019-09-01,VT,Vermont,25493,157329,58821,16.2,82730,9,60.5,648493,343166,145.8,2.6747080124445351,174733,172061
2019,10,2019-10-01,VT,Vermont,25435,155803,58988,16.33,82730,9,60.5,648493,343166,146.97,2.6412660202074998,157329,161952
2019,11,2019-11-01,VT,Vermont,24755,150619,58955,16.44,82730,9,60.5,648493,343166,147.96,2.5548129929607328,155803,154399
2019,12,2019-12-01,VT,Vermont,25936,160635,59058,16.15,82730,9,60.5,648493,343166,145.35,2.7199532662806055,150619,163340
2020,1,2020-01-01,VT,Vermont,26437,164578,58740,16.06,82730,9,60.5,648493,343166,144.54,2.8018045624787198,160635,172619
2020,2,2020-02-01,VT,Vermont,24916,155151,59267,16.06,82730,9,60.5,648493,343166,144.54,2.6178311708033138,164578,156168
2020,3,2020-03-01,VT,Vermont,24613,150057,59544,16.4,82730,9,60.5,648493,343166,147.6,2.5201027811366385,155151,159415
2020,4,2020-04-01,VT,Vermont,21045,126344,59510,16.66,82730,9,60.5,648493,343166,149.94,2.1230717526466140,150057,154193
2020,5,2020-05-01,VT,Vermont,22119,131747,59577,16.79,82730,9,60.5,648493,343166,151.11,2.2113735166255434,126344,149580
2020,6,2020-06-01,VT,Vermont,25157,148590,59519,16.93,82730,9,60.5,648493,343166,152.37,2.4965137183084393,131747,157043
2020,7,2020-07-01,VT,Vermont,28126,174487,59775,16.12,82730,9,60.5,648493,343166,145.08,2.9190631534922627,148590,186328
2020,8,2020-08-01,VT,Vermont,26432,166019,59726,15.92,82730,9,60.5,648493,343166,143.28,2.7796771925124736,174487,174733
2020,9,2020-09-01,VT,Vermont,24710,149480,59806,16.53,82730,9,60.5,648493,343166,148.77,2.4994147744373474,166019,157329
2020,10,2020-10-01,VT,Vermont,24038,145276,59957,16.55,82730,9,60.5,648493,343166,148.95,2.4230031522591190,149480,155803
2020,11,2020-11-01,VT,Vermont,23246,141398,59415,16.44,82730,9,60.5,648493,343166,147.96,2.3798367415635782,145276,150619
2020,12,2020-12-01,VT,Vermont,25076,152610,59795,16.43,82730,9,60.5,648493,343166,147.87,2.5522200852914123,141398,160635
2021,1,2021-01-01,VT,Vermont,24919,156825,59860,15.89,82730,9,60.5,648493,343166,143.01,2.6198630136986301,152610,164578
2021,2,2021-02-01,VT,Vermont,23597,146712,59821,16.08,82730,9,60.5,648493,343166,144.72,2.4525166747463265,156825,155151
2021,3,2021-03-01,VT,Vermont,25159,154424,60109,16.29,82730,9,60.5,648493,343166,146.61,2.5690661964098554,146712,150057
2021,4,2021-04-01,VT,Vermont,23285,141134,60135,16.5,82730,9,60.5,648493,343166,148.5,2.3469526897813254,154424,126344
2021,5,2021-05-01,VT,Vermont,24145,145045,60324,16.65,82730,9,60.5,648493,343166,149.85,2.4044327299250713,141134,131747
2021,6,2021-06-01,VT,Vermont,27517,165503,60595,16.63,82730,9,60.5,648493,343166,149.67,2.7312979618780427,145045,148590
2021,7,2021-07-01,VT,Vermont,27452,166708,60631,16.47,82730,9,60.5,648493,343166,148.23,2.7495505599445828,165503,174487
2021,8,2021-08-01,VT,Vermont,29277,180535,60594,16.22,82730,9,60.5,648493,343166,145.98,2.9794204046605274,166708,166019
2021,9,2021-09-01,VT,Vermont,26563,157411,60719,16.87,82730,9,60.5,648493,343166,151.83,2.5924504685518536,180535,149480
2021,10,2021-10-01,VT,Vermont,25962,150148,60733,17.29,82730,9,60.5,648493,343166,155.61,2.4722638433800405,157411,145276
2021,11,2021-11-01,VT,Vermont,25245,145954,60624,17.3,82730,9,60.5,648493,343166,155.7,2.4075283716020058,150148,141398
2021,12,2021-12-01,VT,Vermont,26652,156712,60694,17.01,82730,9,60.5,648493,343166,153.09,2.5820015158005734,145954,152610
2022,1,2022-01-01,VT,Vermont,28691,169910,60846,16.89,82730,9,60.5,648493,343166,152.01,2.7924596522367945,156712,156825
2022,2,2022-02-01,VT,Vermont,25761,153716,61041,16.76,82730,9,60.5,648493,343166,150.84,2.5182418374535149,169910,146712
2022,3,2022-03-01,VT,Vermont,27742,159969,61182,17.34,82730,9,60.5,648493,343166,156.06,2.6146415612435030,153716,154424
